"Mouse_ID","Feces_Weight","MC.Eimeria","delta_ct_cewe_MminusE","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","IL.13","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IFNy_CD8","IL17A_CD4","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","infection","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","Div_Treg","Div_Th1","Div_Th17","Div_Act_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","CD4_imp","Treg_imp","Div_Treg_imp","Treg17_imp","Th1_imp","Div_Th1_imp","Th17_imp","Div_Th17_imp","CD8_imp","Act_CD8_imp","Div_Act_CD8_imp","IFNy_CD4_imp","IFNy_CD8_imp","IL17A_CD4_imp","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"AA_0094",1,NA,NA,20.1902746936803,14.941621333719,19.6398120801052,13.3627624998215,18.0906078687187,22.0136979282696,16.1172645490184,19.9184023835548,8.40742327519319,15.8080299071631,6.82008200234632,6.92271669710757,7.9369666507132,25.5842066703473,15.635772891352,28.5146757242205,8.63860407646431,9.49738960821897,18.6896525134317,19.5826528476963,2.77363255558549,17.6678613915741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3047,52.9936,2016,"m",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.04,"2016-09-26",33,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Alice","April2018",2,1,1,5,3,3,1,4,2.5,0.1,250000,8,"DyM",16.76,81,NA,NA,TRUE,NA,NA,NA,NA,NA,83,"2016-09-25",NA,NA,NA,0,0,NA,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0099",2,NA,NA,NA,17.0178134427204,23.4367695088735,11.8786747308991,17.7029388421711,NA,11.4040493032266,NA,11.6653819031031,17.3893902042587,9.84289898560817,9.9146753048207,21.7735196734586,23.4129983735855,NA,22.6995025746098,NA,12.1412224017174,NA,21.8395302018074,5.78765513276837,10.6856498485263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.0819,52.0311,2016,"d",NA,"m",NA,NA,"d","d","d","100","100","100","100","100","80","mm","dd","dd","dd","dd","mm",11,0.294117647,"2016-09-26",42,81,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",17.583,78,NA,26,TRUE,NA,NA,137,0.064,0.07,84,"2016-09-25",NA,NA,NA,1123,32.58,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0101",2,NA,NA,21.340904384538,19.8100997103804,21.4564008561651,18.5278675414975,21.2772169558829,26.5892084640466,14.7551306300376,22.5594507484983,9.10269845805631,15.690559707635,7.49647721767685,7.66469811713977,8.52005860169684,26.1185166439446,17.8018520527989,26.3340927013557,8.51073443826425,10.5950535002935,20.1182639247486,18.0824117723966,3.56303988835771,19.4443173589381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.4639,51.8625,2016,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0,"2016-09-26",39,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",16.541,84,NA,19,TRUE,NA,NA,95,0.072,0.076,91,"2016-09-25",NA,NA,NA,7901,29.7,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0105",2,NA,NA,NA,23.2108339577707,20.9311302431206,10.6346292636653,15.8060934293898,NA,9.96670407778178,25.6451629159517,10.8096810322542,16.3732876633078,8.7189192657574,8.70162379288822,20.630580068921,25.6598784144743,NA,26.1403046644122,NA,11.4006851021917,23.3890302433357,22.342254299507,4.90140403986068,9.5795734074378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.7336,52.9783,2016,"m",NA,"mm","mm",NA,"dm","dm","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",12,0.869565217,"2016-09-26",27,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.274,82,NA,NA,FALSE,NA,NA,NA,NA,NA,72,"2016-09-25",NA,NA,NA,0,0,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0106",2,NA,NA,NA,20.9554533134426,25.9989572035805,24.0117104345434,27.3444407400984,NA,22.1410094799015,NA,10.5743254451482,27.0613949682243,21.0077566559995,21.9258327459164,22.0040918713378,26.4811308145708,NA,22.1621567544939,NA,10.5817600351475,27.0882137516341,27.4674677953778,5.05925380818886,20.5379237653155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7336,52.9783,2016,"d","m","m","m",NA,"m","d","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.894736842,"2016-09-26",36,43,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",14.14,76,NA,17,TRUE,NA,NA,126,0.05,0.054,66,"2016-09-25",NA,NA,NA,17247,28.54729681,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0112",NA,NA,NA,19.6572396984714,15.8224430572358,16.917154531205,14.8730703879324,23.4280752401389,16.3631722163604,11.7687985575631,21.5348004076322,7.3987856412522,24.2697471070624,7.21470488606654,13.575784884843,12.798075370791,24.2291560430135,13.8913248632523,21.7354709905545,8.18286767666032,9.28441872814121,18.5672770395755,12.7306080833938,2.5,13.9795837636721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.895,52.9581,2016,"d","m","m","m",NA,"d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.894736842,"2016-09-27",7,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",4.11,46,NA,NA,FALSE,NA,NA,2,0.004,0.003,49,"2016-09-26",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0113",NA,NA,NA,20.0396266456598,15.5331929444854,19.9682815794014,14.9351536861868,18.8853969119655,27.9497622131548,16.7049693364952,26.3883108528246,8.0380080563254,21.9959266170343,6.47076781504139,7.30364610202163,7.90374139947932,26.2798329846151,17.442073574844,26.0248818561764,9.25695581436216,8.82213352546284,23.9016089578618,22.806206896166,2.5,20.6880724224481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.84,52.2678,2016,"d","m","d","m",NA,"d","d","d","94","100","100","100","70/100","100","dd","dd","dd","dd","dm","dd",13,0.157894737,"2016-09-27",0.03,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",9.768,64,NA,3,FALSE,NA,NA,NA,0.018,0.017,76,"2016-09-26",NA,NA,NA,0,0,NA,0,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0115",NA,NA,NA,NA,22.0482160343005,21.5738984298947,22.5670878095451,26.0914785451397,NA,17.557253524414,24.2930333036065,9.66149876478614,17.0780438331591,7.80276489959648,7.94803344277329,22.7770328631123,25.6835658860658,NA,23.060944224616,NA,10.0282335652976,22.7251645841409,22.1408230220603,4.42509528030398,8.98426367108403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.7336,52.9783,2016,"m","m","m","m",NA,"d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.947368421,"2016-09-27",17,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.31,70,NA,11,FALSE,NA,NA,8,0.049,0.046,67,"2016-09-25",NA,NA,NA,0,0,NA,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0120",2,NA,NA,20.484085641933,20.0481712963737,19.9073476764612,15.0314608825574,21.3703884853214,25.9246053566549,12.6633765355335,25.0166033378295,9.79649586799296,15.9999229833065,8.00329665841996,8.12366944636273,8.99733656310091,25.3531961420465,17.4923866048713,23.9230770065073,9.67716330066759,10.5832019364636,22.7928879208119,20.7299712061656,4.04657668947775,23.211122096895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.895,52.9581,2016,"d",NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",12,0.869565217,"2016-09-27",42,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,26,"Alice","April2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.73,84,NA,NA,TRUE,NA,NA,NA,NA,NA,74,"2016-09-26",NA,NA,NA,5761,30.16631861,NA,0,117,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0121",2,NA,NA,20.5176117555908,19.3803486883681,19.8749665690709,16.6505876199046,21.7104158594288,25.7796520809656,17.3905515326802,22.1633979944522,9.31126324731845,16.769127037537,7.52982248721039,7.76736218513293,8.66396202361793,NA,17.2909425478347,26.1790889124826,8.86534387323109,10.1218777282524,21.8679127617748,20.1095917350185,3.72466248404156,19.4789866090585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.895,52.9581,2016,NA,NA,NA,NA,NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",9,0.888888889,"2016-09-27",43,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0,"mus",21.55,94,NA,NA,FALSE,NA,NA,NA,NA,NA,71,"2016-09-26",NA,NA,NA,3040,31.11,NA,0,51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0123",2,NA,NA,23.2999621484981,19.5995990621779,21.1374921203068,12.7940969489026,21.3579857767471,22.8977368806782,11.8789396517327,26.3938506759917,10.1600241097263,15.9042234575326,8.85286530090817,8.85638063136525,9.6653938185511,25.8433837909854,15.0465038184558,23.6290357268904,9.86843561218855,11.268491017586,20.2070125518245,19.9970268305837,4.25195632956761,17.0246233908432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3047,52.9936,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-27",48,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",16.351,80,NA,NA,FALSE,NA,NA,NA,NA,NA,81,"2016-09-26",NA,NA,NA,0,0,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0128",2,NA,NA,NA,22.1123343258456,21.9381468316612,12.6207211329056,22.3041034927813,NA,13.0525883064387,25.2176579027229,11.0997086350054,16.507694341219,9.68982107558087,9.50213800406423,21.0641553062959,25.6391883399725,NA,22.1103612646502,NA,11.7853470302897,20.7194813937638,25.7486957624337,5.02234153901925,10.7532795540727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.1869,53.0386,2016,"d","d","d",NA,"d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-27",17,0,NA,NA,3,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",10.008,67,NA,11,TRUE,NA,NA,24,0.047,0.051,60,"2016-09-26",NA,NA,NA,0,0,NA,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0129",2,NA,NA,NA,18.3261541775749,20.9372773687555,18.3967213798789,26.9089687798779,NA,22.4105140296425,22.7794844418757,9.44344131087697,25.7499163467172,8.05253553653199,9.82426522477214,17.6198325844309,24.1331500076301,NA,22.1128306214498,NA,10.0184466343594,18.5039645393279,21.8421427071612,4.33027320166033,8.93494153776954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.2567,53.0322,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100",NA,"100","100","dd","dd","dd",NA,"dd","dd",12,0,"2016-09-28",47,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",21.588,86,NA,NA,TRUE,NA,NA,NA,NA,NA,89,"2016-09-26",NA,NA,NA,0,0,NA,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0130",2,NA,NA,NA,19.8977813129767,21.5193344049261,11.2539966523328,23.6356648683476,NA,10.3792576158372,22.8887912717736,10.6539095985224,16.3224862679047,8.92287905944951,8.93885478091764,18.5237252877766,24.2550571387349,NA,21.3464309011988,NA,11.4213152572366,19.2624597054161,21.1962841104155,4.90631131563775,9.3376392391004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.5878,52.1583,2016,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0,"2016-09-28",21,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",12.38,72,NA,NA,FALSE,NA,NA,NA,NA,NA,75,"2016-09-26",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0153",2,NA,NA,20.5010519630972,13.5924724179945,19.0891305495634,13.51385742574,19.8167963606965,20.8850167917292,15.8727375204974,18.8757845589868,8.11140869332129,17.8744438053775,6.32419003428856,6.95271963815731,7.73357876317871,22.0977021688699,11.7925920280065,24.5755133698981,4.11829595842612,8.93739842937547,16.8766147162741,18.8133074317615,2.5,15.5179694089562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.81,51.8978,2016,"d",NA,"mm","dd","dd","dd","dd","dd","100","100","100","100","100","100","mm","dd","dd","dd","dd","dd",13,0.16,"2016-09-29",31,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",13.03,75,NA,NA,TRUE,NA,NA,NA,NA,NA,75,"2016-09-28",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0165",4,NA,NA,20.2731603312759,16.1190967802445,20.5112365451813,14.1525757445497,21.1001700951145,20.7942747325939,15.6073641691943,27.2348842259315,8.60743322490884,15.5299876537868,7.07612106645927,7.24687916525085,7.81176336781414,22.8544481861126,15.4723178736843,24.4012547578741,7.87894040428896,9.52427114304033,20.2287169240652,19.6338532722728,3.09706128349577,18.6647747689606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"m",NA,"mm","dm","dd","dd","dd","dd","94","95","100/125","100/120","90","100","dd","mm","dm","dm","mm","dd",13,0.4,"2016-09-29",27,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",11.39,73,NA,NA,FALSE,NA,NA,NA,NA,NA,81,"2016-09-28",NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0167",4,NA,NA,19.2094057025522,14.0199705256889,19.9626003047198,13.5808547722467,19.8015432664206,20.1442549141825,16.3020533479997,NA,7.94420414627696,23.4382937437748,6.31629549744588,6.91763840434547,7.76439159973614,26.2496962259327,12.784459591561,20.9166018967637,7.56039672878808,8.82164100599268,15.9162170972797,18.0429164925258,2.5,15.5961856704393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"m",NA,"mm","dm","dd","dd","dd","mm","94","95/100","100","120","90","80","dd","dm","dd","mm","mm","mm",13,0.52,"2016-09-29",38,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Alice","April2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",18.09,89,NA,NA,FALSE,NA,NA,NA,NA,NA,81,"2016-09-28",NA,NA,NA,5227,30.31,NA,0,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AA_0168",4,NA,NA,25.0930623223369,15.161923443257,21.5428685889699,17.0206084832741,18.8395554057263,22.3397513425735,18.3468278688029,21.2024958859397,9.40472902859523,17.469114229227,7.6762838336159,7.80853039025908,8.73140403324286,NA,16.8520133150518,NA,7.87142874012187,10.027126602848,19.9434709359079,20.7636020897459,3.74423223513142,18.3435730383014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.847336,51.853542,2016,"d",NA,"mm","mm","dd","mm","dd","mm","94","95/100","100","120","70","100","dd","dm","dd","mm","mm","dd",13,0.52,"2016-09-29",0.05,0,"","",0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",11.83,70,NA,NA,FALSE,NA,NA,NA,NA,NA,75,"2016-09-28",NA,NA,NA,0,0,NA,0,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
