"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"primary","LM0371",78.1424148606811,"E10","E64","E64","PWD_PWD","E10aTIK",15.31,16.15,94.7987616099071,1.38,3,0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,5.3077775064899,NA,NA,NA,NA,21.9301813924876,10.8092913821529,21.8115165082677,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_ferrisi",5,-21.8575851393189,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7,0.34,NA,0.33,0.09,2.56,1.5,0.05,0.34,0.07,0.07,0.4,0.02,0.03,4.53,0.01,0.26,4.49
"primary","LM0374",72.9009843659525,"E10","E64","E88","PWD_PWD","E10aUGI",16.52,17.27,95.6572090330052,0.91,1,0,0,0,0,1,0,0,"ferrisi_falciformis",TRUE,4.09938905453927,NA,NA,NA,NA,20.4621375054328,11.7372609206921,21.0300395520089,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","E_falciformis",6,-27.0990156340475,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.26,0.47,NA,0.92,0.21,0.96,0.95,0.09,1.14,0.1,0.18,0.56,0.07,0.08,4.81,0.03,0.53,5.68
"primary","LM0378",79.8828125,"E10","E64","UNI","PWD_PWD","E10aLNM",12.27,15.36,79.8828125,0.44,5,101,125,112,91,1,429,1072500,"ferrisi_uninfected",TRUE,4.765277852211,NA,NA,NA,NA,21.3778271849032,8.69363150281876,21.3090658509249,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_ferrisi","uninfected",5,-20.1171875,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.25,0.46,NA,0.08,0,0.56,0.52,0.01,0,0.03,0.01,0.23,0.02,0.02,1.44,0,0.33,1.67
"primary","LM0381",79.3243243243243,"E10","E88","E88","SCHUNT_SCHUNT","E10aOXT",15.07,14.8,101.824324324324,1.31,3,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,5.83782153484687,NA,NA,NA,NA,20.7888767521426,14.8296039309317,27.5763602239809,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_falciformis",8,-20.6756756756757,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,1.81,28.8,NA,2.35,2.32,7.44,2.73,0.13,5.38,0.19,0.97,0.19,NA,0.58,0.29,0.11,0.18,2.89
"primary","LM0382",78.1180400890868,"E10","E88","E88","PWD_PWD","E10aSDI",14.73,17.96,82.0155902004454,0.64,7,23,19,18,12,1,72,180000,"falciformis_falciformis",TRUE,2.50609354680107,NA,NA,NA,NA,20.7000564694718,18.3162194057916,21.4768694799189,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_falciformis",10,-21.8819599109132,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.62,3.31,31.1,NA,43.21,1.46,18.8,25.91,1.31,57.33,1.86,8.19,0.3,8.65,16.9,2.13,0.97,0.29,0.83
"primary","LM0383",79.5584045584046,"E10","E88","E88","PWD_PWD","E10aYQU",13.36,14.04,95.1566951566952,0.86,5,16,15,10,10,1,51,127500,"falciformis_falciformis",TRUE,3.57660315504164,NA,NA,NA,NA,23.8551028261867,18.5028548708028,24.2636612195336,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_falciformis",9,-20.4415954415954,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.14,8.18,130.51,NA,7.49,11.9,30.15,9.11,2.04,48.53,3.61,13.05,0.07,5.74,2.68,4.07,1.67,NA,6.68
"primary","LM0384",82.4688796680498,"E10","E88","E64","SCHUNT_SCHUNT","E10aRQH",15.9,19.28,82.4688796680498,NA,11,NA,NA,NA,NA,1,NA,NA,"falciformis_ferrisi",TRUE,-1.11235294206817,NA,NA,NA,NA,24.718137139379,24.7489631636446,24.4740181860803,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_ferrisi",11,-17.5311203319502,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62,191.47,NA,NA,704.05,55.9,12.44,420.8,45.42,629.82,48.26,194.42,0.86,31.12,634.63,45.33,48.52,NA,196.72
"primary","LM0386",80.7692307692308,"E10","E88","E64","PWD_PWD","E10aVEX",15.81,16.9,93.5502958579882,1.33,6,2,0,1,0,1,3,7500,"falciformis_ferrisi",TRUE,4.5341052366896,NA,NA,NA,NA,21.8622991366291,16.0015498209927,25.6145339663669,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_ferrisi",9,-19.2307692307692,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,2.3,31.45,NA,10.82,6.04,10.83,2.68,0.73,34.74,1.04,4.99,0.31,2.03,14.42,3.24,0.71,1.59,3.71
"primary","LM0387",80.8615819209039,"E10","E88","E64","PWD_PWD","E10aQCJ",11.78,14.16,83.1920903954802,0.4,5,7,1,10,4,1,22,55000,"falciformis_ferrisi",TRUE,3.67658168157887,NA,NA,NA,NA,21.3731222035208,20.3509889658372,27.0202753780377,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_ferrisi",9,-19.1384180790961,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28,24.57,12.98,NA,123.91,45.22,39.59,52.33,6.21,238.38,8.75,35.67,1.16,8.68,11.9,8.64,8.03,1.24,11.75
"primary","LM0388",78.9565979833406,"E10","E88","UNI","SCHUNT_SCHUNT","E10aCSK",18.73,22.81,82.1131082858396,0.31,9,47,52,40,43,1,182,455000,"falciformis_uninfected",TRUE,-0.674684132371929,NA,NA,NA,NA,19.313050440781,10.9444255914076,19.4759568900728,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","uninfected",11,-21.0434020166594,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.29,27.36,NA,0.43,0.17,1.81,1.45,0.02,0.45,0.04,0.08,0.22,0.08,0.03,0.9,0.01,0.77,3.69
"primary","LM0390",79.7794117647059,"E10","E88","UNI","PWD_PWD","E10aNCK",15.22,16.32,93.2598039215686,0.46,7,9,15,16,17,1,57,142500,"falciformis_uninfected",TRUE,3.8533718498451,NA,NA,NA,NA,21.6501709977428,18.2087972912515,25.4147506378977,5.48850235481189,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","uninfected",9,-20.2205882352941,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.48,8.81,157.06,1.86,45.27,16.87,18.9,29.98,4.21,62.7,4.75,17.47,140.29,NA,17.96,0.94,5.96,0.5,6.94
"primary","LM0391",74.3165924984107,"E10","E88","UNI","PWD_PWD","E10aKZW",11.69,15.73,74.3165924984107,0.15,8,3,0,3,4,1,10,25000,"falciformis_uninfected",TRUE,5.3367351255376,NA,NA,NA,NA,21.294760609953,13.5213123700302,22.1946516048231,8.18119177162685,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","uninfected",8,-25.6834075015893,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.26,1.19,15.76,3.31,2.1,0.72,13.38,10.78,0.3,0.62,0.03,0.07,2.42,0.73,3.57,0.13,0.08,0.85,28.38
"primary","LM0403",82.6719576719577,"E11","E88","E88","PWD_PWD","E11aEMX",14.05,15.12,92.9232804232804,1.29,7,56,64,52,69,1,241,602500,"falciformis_falciformis",TRUE,3.51378635930233,NA,NA,NA,NA,22.4463994918254,16.609324376962,25.5201457304779,4.66291119224861,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_falciformis",9,-17.3280423280423,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51,4.32,NA,0.35,3.89,2.89,8.34,3.35,1.99,52.49,3.06,12.85,147.75,0.19,8.7,2.13,3.07,0.61,3.46
"primary","LM0405",82.4812542603954,"E11","E88","E64","PWD_PWD","E11aGMO",13.96,14.67,95.1601908657124,1.54,5,86,73,94,85,1,338,845000,"falciformis_ferrisi",TRUE,3.51772137112757,NA,NA,NA,NA,19.8267114945199,12.7336037224597,22.3533108401639,4.76399740532122,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_ferrisi",8,-17.5187457396046,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41,0.54,2.85,1.87,4.06,0.3,4.64,17.47,0.51,5.93,0.29,1.03,15.2,0.25,0.06,1.99,0.19,0.6,6.29
"primary","LM0409",74.8462828395752,"E11","E88","UNI","PWD_PWD","E11aBIT",17.76,17.89,99.2733370598099,1.39,2,0,0,0,0,1,0,0,"falciformis_uninfected",TRUE,2.47075301719116,NA,NA,NA,NA,20.8220179275518,13.5910996600741,21.343309447184,5.70150003181268,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","uninfected",8,-25.1537171604248,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.31,0.69,4.97,1.75,2.01,0.04,6.64,9.2,0.39,0.1,0.23,0.62,8.03,0.42,9.75,1.43,0.16,0.57,7.36
"primary","LM0414",71.8976071229827,"E11","E88","E88","PWD_PWD","E11aKYZ",12.92,17.97,71.8976071229827,0.09,8,9,9,10,11,1,39,97500,"falciformis_falciformis",TRUE,4.63688608296797,NA,NA,NA,NA,19.9274781965741,11.754915917807,21.2354545819477,4.88121461559208,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","E_falciformis",8,-28.1023928770173,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,0.75,43.17,1.21,2.17,0.55,5.47,14.33,0.23,2.75,0.16,0.49,8.52,NA,3.19,2.77,0.08,0.59,3.35
"primary","LM0416",80.2230483271375,"E11","E88","UNI","PWD_PWD","E11aSUY",11.4,13.45,84.7583643122677,0.82,9,72,50,45,55,1,222,555000,"falciformis_uninfected",TRUE,NA,NA,NA,NA,NA,23.3205760395401,14.8488993429552,23.5228142547793,2.5,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","uninfected",10,-19.7769516728625,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,2.72,84.31,1.59,1.52,6.38,46.89,1.7,8.85,0.16,4.59,0.06,3.48,0.48,0.85,1.88,13.73,0.55,4.86
"primary","LM0418",75.230694511899,"E11","E88","E88","SCHUNT_SCHUNT","E11aHKN",19.8,20.59,96.1631860126275,0.7,2,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,4.32519143906177,NA,NA,NA,NA,23.6525102693194,17.4779208924757,22.9164180768514,3.06552472664038,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_falciformis",8,-24.769305488101,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,9.3,0.06,0.68,4.5,33.02,6,1.88,19.4,1.89,27.46,99.93,901.9,1.02,44.58,0.28,30.8,1.16,6.81
"primary","LM0419",82.1210699202253,"E11","E88","E88","SCHUNT_SCHUNT","E11aKRW",19.89,21.31,93.3364617550446,0.88,6,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,0.944152571021863,NA,NA,NA,NA,21.4180908125675,16.4921503510177,24.7528625139818,8.49340115659339,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. domesticus","E_falciformis","E_falciformis",9,-17.9727827311121,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.54,0.61,7.19,2.15,9.47,NA,1.56,7.65,0.17,5.76,0.28,1.55,16.43,40.53,2.38,0.23,0.21,0.31,2.25
"primary","LM0427",76.0998030203546,"E11","E88","UNI","PWD_PWD","E11aFGU",11.59,15.23,76.0998030203546,0.25,10,2,3,2,6,1,13,32500,"falciformis_uninfected",FALSE,NA,NA,NA,NA,NA,24.9936762208817,18.4604142549382,25.036050652666,2.74796709923362,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F0 M. m. musculus","E_falciformis","uninfected",10,-23.9001969796454,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,19.55,145.04,2.53,1.63,44.25,26.16,2.94,46.08,0.85,30.39,28.91,250.25,1.07,62.23,1.29,67.25,1.24,4.95
NA,"AA0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6024802427078,NA,3.92567749942915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.9289,52.5028,2016,"d",NA,"mm","mm","dd","dd","mm",NA,"100","100","100/125","120","70/100","80","mm","dd","dm","mm","dm","mm",12,0.608695652,"2016-09-24",NA,0,NA,NA,0,0,NA,NA,NA,NA,TRUE,NA,12,"Alice","April2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",20.184,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"2016-09-23",NA,NA,NA,385,34.16,NA,NA,NA,338,0,1,0,NA,NA,NA,NA,1.84,0.73,NA,0.09,2.47,0.34,10.17,1.5,0.84,2.33,1.02,1.65,2.17,0.15,2.28,0.75,0.79,1.19,3.64
NA,"AA0061",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5500995252626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.599425,52.273117,2016,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",14,0,"2016-09-24",17,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,"Enas","2017",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",11.937,72,NA,8,NA,NA,NA,NA,NA,0.044,0.047,80,"2016-09-23",NA,NA,NA,0,0,NA,NA,NA,0,15,0,0,NA,NA,NA,NA,NA,0,0.15,1.48,0,NA,0.03,0,0.97,0,1.1,0,0.06,0.03,2.87,NA,1.37,2.53,0
