"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs"
NA,"AA_0715",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.4166666666667,NA,NA,NA,NA,NA,20.6859503438982,19.7862483830669,11.9041213736128,21.6165467902039,NA,NA,9.83621569955993,24.1070828204903,8.44723526803782,15.0319286513665,7.00517657352488,6.96041839644359,21.4576156513501,22.1889268362166,NA,22.9761978194372,NA,9.90463555806135,21.7942949687067,19.4370150573945,NA,3.23830309312747,7.93549750335055,NA,47.3,4.47,NA,15,4.15,NA,1.49,NA,25.6,5.09,NA,2.03,6.59,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"Field","M",13.7075,52.2453,2019,"d","m",NA,"d","d","d","d","d",NA,"100","100","100","100","80",NA,"dd","dd","dd","dd","mm",12,0.1764705882,"13/09/19",0.0355,0,NA,NA,0,0,"Grabendorf","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",18.7,85.9,NA,0.0203,NA,NA,NA,NA,NA,0.0721,0.0785,91.9,"12/09/19",NA,34.0966666666667,23.68,0,0,390.1,NA,NA,0,0,0,0,NA,31.7341113314001,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0716",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.90666666666667,NA,NA,NA,NA,NA,NA,24.7919321619391,12.1501811594473,17.5394135092235,NA,NA,11.9937689995998,23.5470706335483,12.8534910104026,18.9988956932121,10.7517596629847,10.8047392173897,19.8854862952563,23.1382124169083,17.6392049756823,NA,13.5192242829701,14.6148253225351,NA,27.0467231937195,NA,8.45845519088849,12.791491587236,NA,40.5,1.65,NA,7.69,2.06,NA,4.76,NA,8.41,6.71,NA,5.63,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"Field","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",12,0.8260869565,"13/09/19",0.009,0,NA,NA,0,0,"Lindedstr. 36","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",6.15,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,"12/09/19",NA,32.3566666666667,23.45,0,0,86,NA,NA,0,0,0,0,NA,30.4668639335591,FALSE,"Fec:FALSE Tissue:TRUE"
NA,"AA_0717",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.1066666666667,NA,NA,NA,NA,NA,22.091741402878,20.8855596654134,11.033069816395,20.3036575798479,NA,NA,10.2750093609148,26.6789983297101,10.0955111532367,16.5631754734278,8.34976444874211,8.385092361737,21.7121341932726,24.9670684799549,NA,22.414396846409,NA,11.6366428251841,24.5512935443104,22.9822709178574,NA,4.39158771217117,9.43131092995942,NA,57.6,7.13,NA,6.57,2.55,NA,1.6,NA,17.5,7.12,NA,0.66,8.25,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,"Field","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"13/09/19",0.0614,0,NA,NA,7,0,"Lindedstr. 36","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",19.48,84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.8,"12/09/19",NA,34.1333333333333,23.0266666666667,0,0,483,NA,NA,0,0,0,0,NA,NA,NA,NA
NA,"AA_0718",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5466378690328,19.8849796810751,13.3017004180002,24.8262285308044,NA,NA,9.77416958612325,20.8085164573085,8.70701237131001,15.0275128265591,6.79549652267776,7.01554434106082,15.6699273913785,21.3692265941864,NA,22.0521387349011,NA,10.1449901884003,17.6927687109693,19.4730583334873,NA,3.66833551210148,7.95999284837284,NA,48.4,6.97,NA,8.51,1.29,NA,1.49,NA,18.7,7.06,NA,0.65,7.92,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,"Field","M",13.9917,52.9781,2019,"m","m","m","m","m","d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",13,0.8333333333,"13/09/19",0.0262,0,NA,NA,0,0,"Lindedstr. 36","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.74,81.3,NA,0.0172,NA,NA,NA,NA,NA,0.0581,0.0566,68.1,"12/09/19",NA,NA,NA,0,0,149.7,NA,NA,0,0,0,0,NA,27.1420807239385,FALSE,"Fec:FALSE Tissue:NA"
NA,"AA_0719",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.04,NA,NA,NA,NA,22.4885528295224,NA,22.9427823168179,13.0567956293192,15.4710542804988,NA,NA,12.8863995184911,28.2156122544965,12.9051073413568,18.6527144010375,11.2965030147867,11.3258981008977,22.5041539099733,27.9932908665924,18.7473923290033,NA,12.6146314634906,12.7478774599505,NA,20.7954415194781,NA,6.66942377030569,14.5255143805989,NA,50.8,8.19,NA,15.6,0.85,NA,2.97,NA,14.8,5.44,NA,0.13,1.61,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,"Field","M",13.9917,52.9781,2019,NA,"m","m","m","m","d","m",NA,NA,"95","125","100/120","90","80",NA,"mm","mm","dm","mm","mm",11,0.875,"13/09/19",0.0285,0,NA,NA,0,0,"Lindedstr. 36","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",12.47,75,NA,0.0134,NA,NA,NA,NA,NA,0.0564,0.0579,69,"12/09/19",NA,31.8366666666667,22.7966666666667,0,0,234.2,NA,NA,0,0,0,0,NA,NA,NA,NA
NA,"AA_0720",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.42666666666667,NA,NA,NA,NA,23.5306974058779,18.6971027927837,22.7562980898732,9.72123713143153,13.089282843873,NA,NA,10.2978801261469,20.6663410045102,10.3999781937884,16.3941912865683,7.01727657609471,9.11645158724743,15.0687606120646,20.8336108157853,13.6488027380753,NA,8.45339375165964,11.0909837763168,NA,19.9544593031093,NA,6.63964273283561,8.61798272281335,NA,48.4,5.41,NA,12.2,1.59,NA,4.71,NA,22.5,11.8,NA,0.054,1.28,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,"Field","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"13/09/19",0.0115,0,NA,NA,0,0,"Lindedstr. 36","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",4.82,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,"12/09/19",NA,31.9066666666667,22.48,0,0,430.1,NA,NA,0,0,0,0,NA,NA,NA,NA
NA,"AA_0721",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.13666666666667,NA,NA,NA,NA,21.972558192983,23.4679508124677,24.1441391420616,NA,14.9347960760115,NA,NA,13.7301387590773,23.0722946926904,12.5562049461051,20.0299007944914,11.6885371590566,12.0992099132057,25.127835531723,26.8541573980967,21.8860384689265,NA,15.8461635554212,12.8113124577672,NA,18.9361806104139,NA,7.51336789912361,12.0941702207746,NA,27.5,9.53,NA,4.03,1.93,NA,0.87,NA,14.4,7.34,NA,0.048,1.01,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,"Field","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",12,0.7826086957,"13/09/19",0.1434,0,NA,NA,0,0,"Lindedstr. 36","pregnant",2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.77,83.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"12/09/19",NA,32.6566666666667,23.52,0,0,263.5,NA,NA,0,0,0,0,NA,NA,NA,NA
NA,"AA_0722",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-6.83333333333333,NA,NA,NA,NA,24.4430073295081,24.5894055951835,24.218507041567,13.2526959435432,14.3744869571445,NA,NA,12.1215937441376,NA,12.7246406565239,18.5376041275469,10.9900738178738,10.8361367538587,24.9496804301333,25.5397404876323,23.724443068059,NA,15.5329457730959,13.2678906551652,NA,24.1388114606326,NA,11.2716519168372,11.8295263601076,NA,41.3,5.92,NA,17.1,3.11,NA,1.76,NA,18,23,NA,0.39,5.01,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,"Field","M",13.4219,53.0389,2019,"d",NA,"m","m","m","m","m","m",NA,"95/100","125","120","90","80",NA,"dm","mm","mm","mm","mm",12,0.8823529412,"13/09/19",0.0395,0,NA,NA,0,0,"Steindamm 1","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.6,86.5,NA,0.0423,NA,NA,NA,NA,NA,0.0788,0.0837,75.6,"12/09/19",NA,31.2466666666667,24.4133333333333,0,0,950.7,NA,NA,0,93,0,0,NA,31.2615365074107,FALSE,"Fec:FALSE Tissue:TRUE"
NA,"AA_0723",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-7.99333333333334,NA,NA,NA,NA,23.5764929603339,26.0557925276702,NA,24.8664975658204,3.84097665990173,NA,NA,22.9326764960906,26.6355328319426,13.8781966482669,25.2260026513493,11.1457779170201,11.5633455336324,22.1586783348657,26.8457661580054,20.6429214359952,NA,16.4151480562067,18.2797373115173,NA,24.7882553629759,NA,11.2948560998719,16.4424555133704,NA,49.3,4.72,NA,11.2,2.17,NA,0.83,NA,20.7,16.1,NA,0.16,0.83,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","M",13.4219,53.0389,2019,"d",NA,NA,"m","m","d","m","d",NA,"95","100/125","120","90","80/100",NA,"mm","dm","mm","mm","dm",11,0.6875,"13/09/19",0.0393,0,NA,NA,0,0,"Steindamm 1","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",14.3,82,NA,0.0156,NA,NA,NA,NA,NA,0.0736,0.0768,72.9,"12/09/19",NA,32.37,24.3766666666667,0,0,209.6,NA,NA,0,19,0,0,NA,34.8240377759112,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0724",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.538418153784,28.1919167862681,NA,21.5398473380271,16.187899344412,NA,NA,17.7142411326144,23.9880567512297,12.3841745847602,19.0803991599466,11.9695555597738,14.0563363479262,20.154972661289,19.2376694927989,22.8570442991239,NA,17.6031079967366,14.822945001229,NA,21.8903621913508,NA,6.40006842898617,12.3390808774753,NA,68.5,4.63,NA,26.8,2.97,NA,3.66,NA,15.1,28.7,NA,0.23,1.19,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","F",13.4219,53.0389,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100/125","120","100","100",NA,"mm","dm","mm","dd","dd",12,0.652173913,"13/09/19",0.036,0,NA,NA,4,0,"Steindamm 1","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.9,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,"12/09/19",NA,NA,NA,0,0,705.2,NA,NA,0,0,0,0,NA,32.2768056010092,FALSE,"Fec:FALSE Tissue:NA"
NA,"AA_0725",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-10.2166666666667,NA,NA,NA,NA,22.8924735792296,25.1341732998817,NA,10.408399480136,21.8675246208082,NA,NA,15.960990409245,28.2146454537318,16.7203523005674,25.7328678492464,15.5163406250732,13.4627148943329,23.3177274005614,25.9568129806893,16.9106147435109,NA,15.1552645840729,15.2204003011702,NA,25.7733468413754,NA,7.28829489440106,19.8785596956976,NA,36.6,9.38,NA,4.78,1.22,NA,2.08,NA,11.7,7.82,NA,0.16,0.091,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","120","90","80",NA,"mm","dd","mm","mm","mm",12,0.6956521739,"13/09/19",0.015,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",9.72,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,"12/09/19",NA,32.68,22.4633333333333,0,0,215.1,NA,NA,0,5,0,0,NA,32.0489664447622,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0726",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.53333333333333,NA,NA,NA,NA,20.6131256139796,19.0563978733254,21.1293406925664,14.20388369039,19.0536720971239,NA,NA,13.1852929388797,21.9083128626309,11.4735573666779,18.9944663382265,10.7721799791518,11.2762194215893,19.8753512305026,22.9453365026265,17.6050115188435,NA,11.8714884987303,12.3767561703211,NA,24.036086562694,NA,6.03155413382854,16.8140026421356,NA,64.9,5.34,NA,5.63,0.86,NA,1.52,NA,10.6,6.86,NA,0.34,3.74,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,"Field","M",13.4767,53.0006,2019,"d","m","m","m","m","d","d","m",NA,"95","100","100/120","90","80",NA,"mm","dd","dm","mm","mm",13,0.6666666667,"13/09/19",0.021,0,NA,NA,0,0,"Alter Kiez 4","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",13.52,79.8,NA,0.0156,NA,NA,NA,NA,NA,0.0657,0.0705,76,"12/09/19",NA,32.0966666666667,22.5633333333333,0,0,117.2,NA,NA,0,0,0,0,NA,30.7045686779884,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0727",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.01,NA,NA,NA,NA,22.3759632840106,19.2629469898553,23.223785416241,11.6029193608406,14.6815904450294,NA,NA,11.439190370443,22.8326299944427,11.4314414000878,17.8352791012246,9.89595327761636,10.2352240371611,17.4341787172548,25.9095104529941,14.218990408722,NA,9.83787613245346,11.7934097433905,NA,21.6206933385448,NA,5.63644903229994,15.8926661669187,NA,60.5,5.81,NA,1.6,0.74,NA,0.49,NA,21.5,5.35,NA,0.15,2.48,NA,NA,NA,NA,0.049,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","100","120","90/100","100",NA,"mm","dd","mm","dm","dd",12,0.652173913,"13/09/19",0.0222,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.37,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8,"12/09/19",NA,32.5,23.49,0,0,748.9,NA,NA,0,178,0,0,NA,NA,NA,NA
NA,"AA_0728",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.77,NA,NA,NA,NA,24.0250399704212,22.231237956963,24.6892611082927,NA,29.1931406575838,NA,NA,17.394615490961,23.6085596721728,14.5212250746537,24.7784793812463,12.1966759974687,15.7373276453502,20.1848599468152,22.3556188354445,18.562319129041,NA,21.6305093235509,18.6328264218304,NA,22.4151504398721,NA,12.158575872138,14.190569688721,NA,58.1,3.5,NA,9.49,0.49,NA,0.55,NA,12.1,7.38,NA,0.11,0.77,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100/120","100","80/100",NA,"mm","dd","dm","dd","dm",12,0.5217391304,"13/09/19",8e-04,0,NA,NA,0,0,"Alter Kiez 4","young",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",6.03,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"12/09/19",NA,31.8666666666667,23.0966666666667,0,0,432.9,NA,NA,0,0,0,0,NA,29.4646062352086,FALSE,"Fec:FALSE Tissue:TRUE"
NA,"AA_0729",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.92666666666667,NA,NA,NA,NA,21.4293368899125,20.5991417209466,21.5807958152806,11.9678299299723,14.2208280071832,NA,NA,11.1682401634506,21.5350941693622,10.9093076291138,17.3573223787492,9.73794017561963,9.76064874568807,19.5916781543023,23.2114615434597,17.1136383083648,NA,10.6718159182641,11.579669420505,NA,20.8387982891192,NA,5.45981373725937,15.2988413739121,NA,49.2,8.01,NA,10.6,2.7,NA,1.3,NA,10,15.9,NA,0.28,2.94,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"Field","F",13.4767,53.0006,2019,"d",NA,"mm","mm","mm","dd","dd","mm",NA,"95","100","100","90","100",NA,"mm","dd","dd","mm","dd",12,0.5217391304,"13/09/19",0.0291,0,NA,NA,28,0,"Alter Kiez 4","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.32,84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,"12/09/19",NA,34.1,24.1733333333333,0,0,738.1,NA,NA,0,5,0,0,NA,32.2724124623619,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0730",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-9.55333333333333,NA,NA,NA,NA,22.4218450135466,18.3749878511855,23.110733360005,9.67154193545054,12.1193525897589,NA,NA,10.96617447706,26.0366728665908,11.527579665648,17.2084483633041,9.4310677884167,9.36693203847965,25.587030401489,23.3303122535978,21.8103764864062,NA,10.5753358556048,12.927526750477,NA,20.9867262093281,NA,4.78359571340598,16.6323753898912,NA,50.9,5.98,NA,15.3,0.81,NA,2.27,NA,19.9,9.51,NA,0.29,33.9,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"Field","F",13.0978,52.7989,2019,"d",NA,"mm","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.08695652174,"13/09/19",0.0159,0,NA,NA,0,0,"Verlorenlorter Weg 21","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",11.63,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.2,"12/09/19",NA,32.04,22.4866666666667,0,0,273.5,NA,NA,0,0,0,0,NA,29.6586303566792,FALSE,"Fec:FALSE Tissue:FALSE"
NA,"AA_0731",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-5.97,NA,NA,NA,NA,NA,25.2214547391891,NA,14.1988572518615,23.7562047342567,NA,NA,10.5299880255834,NA,14.4664902304944,NA,13.8943505780848,19.3368238082818,22.2289766307621,25.0343648761175,21.5080815477517,NA,14.4688057163922,13.292757232991,NA,NA,NA,7.72352090149249,20.6258778495438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m",NA,"m","m",NA,"m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",10,0.9333333333,"14/09/19",0.0293,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.22,81.16,NA,0.0105,NA,NA,NA,NA,NA,0.0464,0.046,71.13,"13/09/19",NA,31.0433333333333,25.0733333333333,0,0,111.2,NA,NA,0,4,0,0,NA,NA,NA,NA
NA,"AA_0732",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-8.35666666666667,NA,NA,NA,NA,27.5627218183768,28.9074914065305,NA,13.10477725676,27.2084838990544,NA,NA,14.7079822861277,NA,13.7861169409328,NA,15.8072645796076,28.0262876243578,24.9322441154865,NA,24.4352728318215,NA,18.5591615655733,11.2713716049272,NA,NA,NA,4.61734698643114,16.7146983533497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","M",13.3269,53.2217,2019,"d","m","m","m","m","d","m",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",12,0.8823529412,"14/09/19",0.0418,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",15.19,85.1,NA,0.0174,NA,NA,NA,NA,NA,0.056,0.579,71.2,"13/09/19",NA,31.45,23.0933333333333,0,0,181.9,NA,NA,0,0,0,0,NA,31.5929566492145,FALSE,"Fec:FALSE Tissue:TRUE"
NA,"AA_0733",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-11.4266666666667,NA,NA,NA,NA,25.615164523764,21.8738385635548,23.1501396640236,11.8953539374614,14.8975079054713,NA,NA,12.9422686466019,NA,12.096279060972,19.5916331679488,11.5809591294436,11.2808796179507,25.872848673318,NA,NA,NA,11.8857326383503,12.3824885564798,NA,22.6823403564749,NA,5.99289302933106,9.80021314222389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80/100",NA,"dm","mm","mm","mm","dm",11,0.9047619048,"14/09/19",0.0557,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",17.74,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8,"13/09/19",NA,33.87,22.4433333333333,0,0,125.7,NA,NA,1,0,0,0,NA,NA,NA,NA
NA,"AA_0734",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-9.52,NA,NA,NA,NA,28.8923142261072,NA,NA,12.7926656518413,NA,NA,NA,22.15940759881,NA,14.8417106056804,28.769348184091,12.9940636157525,12.4288352544246,27.1003419718738,29.7728929369864,NA,NA,27.0642640706106,15.5664562099556,NA,NA,NA,9.45575281665323,26.2486924888569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field","F",13.3269,53.2217,2019,"m",NA,"mm","mm","mm",NA,"mm","mm",NA,"95/100","125","120","90","80",NA,"dm","mm","mm","mm","mm",11,0.9523809524,"14/09/19",0.0475,0,NA,NA,0,0,"Boitzenburger Chaussee","adult",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",16.79,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,"13/09/19",NA,31.3266666666667,21.8066666666667,0,0,316.2,NA,NA,0,0,0,0,NA,26.0325744318207,FALSE,"Fec:FALSE Tissue:TRUE"
