"infection","Mouse_ID","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL.12A","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","IL.17A","GAPDH","IL.13","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"challenge","LM0291",97.2233400402415,"E57","E64","E64","PWD_BUSNA","E57byCPW",24.16,24.85,97.2233400402415,1.95,7,33,25,20,22,1,100,250000,"ferrisi_ferrisi",TRUE,1.21,110.035712563026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,650000,97.2233400402415,"challenge","F1 M. m. musculus","E_ferrisi","E_ferrisi",7,-2.7766599597585,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0292",101.399548532731,"E57","E64","UNI","BUSNA_PWD","E57byMOR",22.46,22.15,101.399548532731,1.29,8,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-7.97,22.3339434737452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",54.71,7,17.57,9.18,1.315,26.475,0.925,25.815,26.945,9.665,10.63,0.665,7.805,0,NA,"neg",92.895,0.545,NA,8,0,94.5823927765237,"challenge","F1 M. m. musculus","E_ferrisi","uninfected",8,-5.4176072234763,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0293",95.7569913211186,"E57","E64","UNI","BUSNA_BUSNA","E57byJQU",19.86,20.74,95.7569913211186,1.24,8,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.02,0.225145312864292,NA,-11.33,-8.98,22.8245010512224,17.9730779849512,20.1866165116204,18.2658654994113,23.2007177871931,19.0574661925623,17.8811113089295,16.3204529205862,16.579667427606,9.48610557580118,23.3499389180204,7.87830633856133,10.7874349414795,12.4938216332786,17.7912183851926,7.31028360318983,25.8926224911542,4.20472050300939,10.5698433229964,12.9176380502129,17.5038262173696,24.763395737758,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,95.274831243973,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",8,-4.725168756027,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2007177871931,20.1866165116204,16.579667427606,23.1012044247232,19.0574661925623,16.3204529205862,22.8245010512224,17.9730779849512,18.2658654994113,9.48610557580118,23.3499389180204,7.87830633856133,10.7874349414795,12.4938216332786,17.7912183851926,25.8926224911542,4.20472050300939,10.5698433229964,12.9176380502129,17.5038262173696
"challenge","LM0294",97.9435957696827,"E57","E64","E64","PWD_PWD","E57byFLN",16.67,17.02,97.9435957696827,1,8,1,4,4,6,1,15,37500,"ferrisi_ferrisi",TRUE,11.61,177.312730924564,NA,-3.1975,-5.0975,25.9313254225885,11.9828319007786,18.2138957545639,10.0251611213139,17.5110323911033,18.3395866730099,19.3782635257634,13.2830497163412,29.8190324637808,8.13675436519845,27.1688557061427,10.8345157552494,29.918079213453,13.9297415445748,18.119904345632,8.62925586365886,19.9261094142813,3.57710698833342,10.3240907992995,14.5420030613819,16.013309744796,19.4405119761319,NA,NA,"mLN",48.125,10.595,33.98,5.645,4.17,58.705,0.52,39.065,28.025,12.985,49.65,2.52,14.905,37500,NA,"pos",89.265,2.04,NA,8,317500,97.8260869565217,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",8,-2.17391304347829,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5110323911033,18.2138957545639,29.8190324637808,21.3571269608712,18.3395866730099,13.2830497163412,25.9313254225885,11.9828319007786,10.0251611213139,8.13675436519845,27.1688557061427,10.8345157552494,29.918079213453,13.9297415445748,18.119904345632,19.9261094142813,3.57710698833342,10.3240907992995,14.5420030613819,16.013309744796
"challenge","LM0332",98.635477582846,"P3","Eflab","E88","NMRI","P3bTBI",50.6,51.3,98.635477582846,2.4,8,0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-5.12,224.33938439495,NA,-2.025,-5.085,20.4302438765064,18.3287159475652,20.6151526067815,16.7171584608903,20.0507238203756,29.9887710376736,21.0968731518536,12.7522113587922,23.0362051117837,10.0307808223414,16.3768505792709,8.54194648847304,8.85251437759715,20.4049627369767,25.3665920248066,18.954378558136,26.0146456558723,10.7491696570947,11.0247603035007,21.1979377429196,21.0130385943509,25.2541657650654,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,47500,96.2962962962963,"challenge","other","E_falciformis","E_falciformis",8,-3.7037037037037,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0507238203756,20.6151526067815,23.0362051117837,24.6553418116235,29.9887710376736,12.7522113587922,20.4302438765064,18.3287159475652,16.7171584608903,10.0307808223414,16.3768505792709,8.54194648847304,8.85251437759715,20.4049627369767,25.3665920248066,26.0146456558723,10.7491696570947,11.0247603035007,21.1979377429196,21.0130385943509
"challenge","LM0333",91.4,"P3","Eflab","E64","NMRI","P3bBTL",45.7,50,91.4,NA,8,NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.27,223.244833284625,NA,-0.550000000000001,-4.325,20.9091701005154,21.9673412716118,21.0029440656942,18.1716989103421,22.1892665011869,24.2068900468749,24.7205343923673,15.0882416857581,23.6776592773851,9.5312938277459,15.929182333043,7.95780149609588,8.21170913216618,24.7858839342251,26.7531863117263,20.0167185365795,27.0981940131516,9.75592253518022,10.4782703923849,22.5024084629489,21.5650751947594,28.3995819773145,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,740000,91,"challenge","other","E_falciformis","E_ferrisi",8,-9,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1892665011869,21.0029440656942,23.6776592773851,23.1012044247232,24.2068900468749,15.0882416857581,20.9091701005154,21.9673412716118,18.1716989103421,9.5312938277459,15.929182333043,7.95780149609588,8.21170913216618,24.7858839342251,26.7531863117263,27.0981940131516,9.75592253518022,10.4782703923849,22.5024084629489,21.5650751947594
"challenge","LM0334",95.3488372093023,"P3","Eflab","UNI","NMRI","P3bRLW",45.1,47.3,95.3488372093023,2.15,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-4.94,47.4564142166688,NA,-2.4,-4.61,22.9231871608008,16.9075753113164,20.6572503003477,12.2923328988095,19.1760605197338,23.2596063664485,18.3437878076514,11.6515603336179,21.5404732053546,11.168790558286,17.0788358706946,8.34512397111774,10.3134632463182,15.3196786577961,24.2626528996651,13.1292341948172,27.1289925283427,10.841208304205,12.9890700636755,16.9944805142249,20.0311916657376,24.2915837193491,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2500,95.3488372093023,"challenge","other","E_falciformis","uninfected",8,-4.6511627906977,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1760605197338,20.6572503003477,21.5404732053546,21.4199502548559,23.2596063664485,11.6515603336179,22.9231871608008,16.9075753113164,12.2923328988095,11.168790558286,17.0788358706946,8.34512397111774,10.3134632463182,15.3196786577961,24.2626528996651,27.1289925283427,10.841208304205,12.9890700636755,16.9944805142249,20.0311916657376
"challenge","LM0335",97.0212765957447,"P3","E88","UNI","NMRI","P3bIIT",45.6,47,97.0212765957447,1.78,8,0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-5.57,23.6249410096919,NA,-2.325,-3.9,21.438519118868,22.1646641797289,21.3169780698313,18.3731234206484,24.4771300221121,25.5286664438199,25.1954043335504,13.8328329917242,26.7117132134728,9.56363037738516,16.38448761648,8.1325257543712,8.57291974785807,23.2407176905045,27.4860404865214,20.1109587124739,27.1853485934125,9.47879063228891,10.6070349945827,21.8254938452557,21.9834784331745,27.1848151997144,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.0212765957447,"challenge","other","E_falciformis","uninfected",8,-2.97872340425531,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4771300221121,21.3169780698313,26.7117132134728,24.6553418116235,25.5286664438199,13.8328329917242,21.438519118868,22.1646641797289,18.3731234206484,9.56363037738516,16.38448761648,8.1325257543712,8.57291974785807,23.2407176905045,27.4860404865214,27.1853485934125,9.47879063228891,10.6070349945827,21.8254938452557,21.9834784331745
"challenge","LM0336",86.8068833652008,"P3","E88","E64","NMRI","P3bXFQ",45.4,52.3,86.8068833652008,NA,8,NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.02,123.779469601635,NA,-5.355,-3.73166666666667,21.0311689697623,16.6638308652829,20.2071520175842,11.9931940851677,18.0261270211793,22.3400404093328,17.9283052259698,11.9732358201191,24.3776455037612,11.5763901095065,17.1523630368838,10.2809128869688,10.5320182139112,18.1398793213827,26.7070460505436,16.2760328168159,25.4120679200993,12.0308273555799,13.1235526074112,21.0928163079155,21.0738865786987,21.4012482069936,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,217500,83.7476099426386,"challenge","other","E_falciformis","E_ferrisi",8,-16.2523900573614,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0261270211793,20.2071520175842,24.3776455037612,24.6553418116235,22.3400404093328,11.9732358201191,21.0311689697623,16.6638308652829,11.9931940851677,11.5763901095065,17.1523630368838,10.2809128869688,10.5320182139112,18.1398793213827,26.7070460505436,25.4120679200993,12.0308273555799,13.1235526074112,21.0928163079155,21.0738865786987
"challenge","LM0337",96.2138084632517,"P3","E88","UNI","NMRI","P3bKMJ",43.2,44.9,96.2138084632517,1.43,8,1,0,0,0,1,1,2500,"falciformis_uninfected",TRUE,-7.09,33.1153542171992,NA,-1.2725,-2.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7500,96.2138084632517,"challenge","other","E_falciformis","uninfected",8,-3.7861915367483,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0338",96.2151394422311,"P3","E64","E88","NMRI","P3bFWG",48.3,50.2,96.2151394422311,1.5,8,8,5,9,10,1,32,80000,"ferrisi_falciformis",TRUE,-1.65,380.523992986736,NA,-1.18625,-2.56875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,80000,96.2151394422311,"challenge","other","E_ferrisi","E_falciformis",8,-3.78486055776889,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0339",90.1030927835052,"P3","E64","E64","NMRI","P3bJUN",43.7,48.5,90.1030927835052,NA,8,NA,NA,NA,NA,NA,NA,NA,"ferrisi_ferrisi",TRUE,-8.94,76.1230512085418,NA,-1.095,-2.2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,247500,86.5979381443299,"challenge","other","E_ferrisi","E_ferrisi",8,-13.4020618556701,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0340",92.7238805970149,"P3","E64","UNI","NMRI","P3bFLD",49.7,53.6,92.7238805970149,2.44,8,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-10.49,50.9646675101204,NA,-7.54625,-4.47625,21.7001687185608,15.427381671262,18.4065465380652,12.5233606423135,20.8890752489981,21.4476728679329,18.6719518743624,11.8272454786219,21.0728046811985,9.92887918535383,16.5549152915485,8.29112118494711,9.120235575418,13.8394765143405,20.1989193422692,11.1499134921314,21.7902448490909,9.14538736045435,10.8335327219935,15.2978350495392,19.0124955453672,24.3901734448642,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5000,92.7238805970149,"challenge","other","E_ferrisi","uninfected",8,-7.2761194029851,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8890752489981,18.4065465380652,21.0728046811985,23.1012044247232,21.4476728679329,11.8272454786219,21.7001687185608,15.427381671262,12.5233606423135,9.92887918535383,16.5549152915485,8.29112118494711,9.120235575418,13.8394765143405,20.1989193422692,21.7902448490909,9.14538736045435,10.8335327219935,15.2978350495392,19.0124955453672
"challenge","LM0341",90.3614457831325,"P3","E139","E88","NMRI","P3bNQG",52.5,58.1,90.3614457831325,0.79,8,0,0,1,3,1,4,10000,"ferrisi_falciformis",TRUE,-1.78,300.31142053042,NA,-1.74875,-3.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,535000,90.3614457831325,"challenge","other","E_ferrisi","E_falciformis",8,-9.6385542168675,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"challenge","LM0342",85.2517985611511,"P3","E139","E64","NMRI","P3bEVY",47.4,55.6,85.2517985611511,NA,8,NA,NA,NA,NA,NA,NA,NA,"ferrisi_ferrisi",TRUE,-6.11,26.8867342101947,NA,-2.525,-4.1675,21.4457777421011,16.7224600164528,20.8904902736206,13.7210754530422,20.9364033918352,22.3620655552986,22.1228425387233,11.8542731757919,23.4806695464904,10.4796624759353,16.3218367898753,8.64147367740464,8.8170689830038,19.9291990484788,25.5345968808864,15.495880665786,26.418662204584,9.27829568056925,11.3036175539276,21.3415249948988,21.3161593865339,26.7324598916992,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,237500,83.6330935251799,"challenge","other","E_ferrisi","E_ferrisi",8,-16.3669064748201,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9364033918352,20.8904902736206,23.4806695464904,22.6104811293863,22.3620655552986,11.8542731757919,21.4457777421011,16.7224600164528,13.7210754530422,10.4796624759353,16.3218367898753,8.64147367740464,8.8170689830038,19.9291990484788,25.5345968808864,26.418662204584,9.27829568056925,11.3036175539276,21.3415249948988,21.3161593865339
"challenge","LM0343",93.6283185840708,"P3","E139","UNI","NMRI","P3bBQA",52.9,56.5,93.6283185840708,1.62,8,0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-8.44,19.2799309525011,NA,-2.47875,-4.39875,25.3416732625178,18.6481104919316,21.1418778342175,15.8438175157798,23.4124381872207,23.6071953108559,21.8873996964731,13.1042521831538,NA,10.7887018289056,17.0703814036153,9.42825968571552,9.36400307737133,18.0788844178758,26.7581077457306,15.9474448513516,25.2993854591945,9.9236465769454,11.8283191301808,19.0667025201363,21.7852296893798,NA,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,93.6283185840708,"challenge","other","E_ferrisi","uninfected",8,-6.3716814159292,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4124381872207,21.1418778342175,19.9349384850854,24.6553418116235,23.6071953108559,13.1042521831538,25.3416732625178,18.6481104919316,15.8438175157798,10.7887018289056,17.0703814036153,9.42825968571552,9.36400307737133,18.0788844178758,26.7581077457306,25.2993854591945,9.9236465769454,11.8283191301808,19.0667025201363,21.7852296893798
