"Mouse_ID","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Zfy2","Y","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Trap_Date","eimeriaSpecies","MC.Eimeria","delta_ct_cewe_MminusE","Ct.Eimeria","Ct.Mus","GAPDH","PPIB","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IL17A_CD4","IFNy_CD8","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","Body_Weight","Body_Length","Tail_Length","Aspiculuris_sp","Syphacia_sp","Trichuris_muris","Taenia_sp","Heterakis_sp","Mastophorus_muris","Hymenolepis_sp","Catenotaenia_pusilla","IFNy","CXCR3","IL.6","IL.10","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"AA_0691","F",13.7328,52.9794,2019,"d",NA,NA,"mm","mm","dd","mm",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",10,0.8421052632,"12/09/19",0.0516,NA,NA,"Zehdenickerstr. 8C","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-6.73333333333333,32.6033333333333,25.87,4.61650794052744,NA,36.4,4.81,3.63,4.08,0.82,17,6,2.06,2.14,2.45,0,0,425.8,NA,NA,NA,29.8619589357988,FALSE,"Fec:FALSE Tissue:FALSE",15.47,82.8,74.4,0,0,1,0,0,0,0,0,18.924924043479,21.3549646350925,26.353303363728,23.9508973416611,9.92696752033515,9.57934141938749,21.0662741174643,24.802457856615,10.3806852030036,9.57110300611036,15.8303678462978,8.05006882901567,8.17034231331477,24.2501151897739,24.4480436572896,23.2516044299789,10.5118109918991,9.79848428529253,25.3689962452643,22.4767053254853
"AA_0692","M",13.7317,52.9758,2019,"m","m","m","m","m","d","m","m",NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",13,0.9444444444,"12/09/19",0.0147,NA,NA,"Schonebeckerstr. 21","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.0047,0.48,NA,NA,NA,NA,NA,0.0341,0.0356,"11/09/19",NA,FALSE,-5.47,32.69,27.22,5.57244555405596,NA,36.6,5.22,9.77,1.69,1.85,27.1,14.2,3.31,0.5,1.59,0,0,384.1,NA,NA,NA,NA,NA,NA,9.47,69.4,65.7,0,0,0,0,0,0,0,0,19.4573350302782,21.6059417653945,21.5790856376458,27.9448934133402,14.9013276633109,11.0063273774315,24.5682885507907,21.6444338024372,12.3217695080422,11.3438680813958,17.1437219716233,9.37033651120123,9.41959420570872,17.2941725042987,27.210038728422,28.7129388466577,10.0204811285116,11.8686489143616,20.1754977086536,25.7581196365983
"AA_0693","F",13.7325,52.9789,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","70/90","80/100",NA,"mm","mm","mm","mm","dm",12,0.8260869565,"12/09/19",0.0503,NA,NA,"Zehdenickerstr. 8B","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-7.51666666666667,31.8966666666667,24.38,7.65937786763853,16.862276889353,36.7,5.8,4.49,6.69,1.3,22.8,27.7,2.34,3.15,4.88,961,32.81,80.5,NA,NA,NA,32.1336216679612,FALSE,"Fec:FALSE Tissue:TRUE",14.06,76.6,68.5,0,4,0,0,0,0,0,0,17.2715905738168,23.3614518540876,27.1113745232495,24.7817690517508,12.6756388554051,13.9442852110064,25.0878122628034,21.602144089195,14.3668128581575,13.1545752907761,20.0087993412389,11.8968410938554,12.4621555321835,20.4046294273883,21.9796818911456,22.0183361249376,13.7548081513373,14.089155357463,22.7426109167081,23.6579708853651
"AA_0694","M",13.7328,52.9794,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",13,0.8888888889,"12/09/19",0.0271,NA,NA,"Zehdenickerstr. 8C","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-2.12666666666667,26.1466666666667,24.02,4.51253307316085,14.8804546603503,24.5,5.58,3.13,7.35,0.74,12,17.1,1.08,2.15,5.25,0,0,152.1,NA,NA,NA,21.7282930759376,FALSE,"Fec:FALSE Tissue:TRUE",9.92,68.4,61.7,0,2,0,0,0,0,0,0,16.9010815392678,22.5821952865332,26.276509425611,20.8850167917292,8.88192149477363,18.5557330928705,22.2841859785252,15.3242604296084,13.7491516808911,9.52569756692592,26.3103324338378,7.77384992409616,10.5109803280332,18.4119347380744,24.2100708801505,24.1944202753089,11.457743957814,9.25915909247848,15.7775259595509,20.0815668731033
"AA_0695","F",13.7328,52.9794,2019,"d",NA,"mm","mm","mm","dd","mm",NA,NA,"95","125","120","70","80",NA,"mm","mm","mm","mm","mm",11,0.8571428571,"12/09/19",0.0339,NA,NA,"Zehdenickerstr. 8C","pregnant",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-11.42,30.8066666666667,19.3866666666667,10.1027344272488,23.0656742582213,20.7,8.16,7.18,7.26,1.54,12.1,17,11.4,26.7,5.88,0,0,77.4,NA,NA,NA,24.6396918490401,FALSE,"Fec:FALSE Tissue:TRUE",17.2,92.3,82.9,0,0,0,0,0,0,0,0,20.7962860983005,25.5356047324693,23.6379862486079,23.9188910169335,12.0207041646613,13.1961603867253,21.2062151179687,24.0807285133126,18.1876032753213,12.7247225239307,19.3989465602757,11.6636677616517,11.6065877353215,22.9727852084653,27.1475248789627,27.921331732147,19.917200774361,13.4804632745216,22.4735583633068,22.9975059977007
"AA_0696","M",13.7328,52.9794,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","70","80/100",NA,"mm","mm","mm","mm","dm",13,0.8333333333,"12/09/19",0.0201,NA,NA,"Zehdenickerstr. 8C","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-7.25333333333334,31.22,23.9666666666667,9.30581600224724,17.6838649931291,28.6,6.37,2.76,8.25,0.9,15.2,21.1,1.53,1.63,7.68,0,0,310.4,NA,NA,NA,31.147305598214,FALSE,"Fec:FALSE Tissue:TRUE",8.56,66.2,64,0,0,0,0,0,0,0,0,20.9075953459607,25.6633057092056,23.7290611990638,22.8166989238733,13.2716437662233,12.7195955829298,25.2024604895224,18.1769588505372,16.770542288087,12.7447995547609,18.5700824380369,10.9373145151247,11.1082178850052,19.2885884299736,26.2731916292083,25.1801065917581,14.0624749960896,15.249512935979,20.0641707376891,21.2494516560825
"AA_0697","M",13.985,52.9756,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.8888888889,"12/09/19",0.0147,NA,NA,"Angermunde","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,0.1297,0.54,NA,NA,NA,NA,NA,0.0788,0.0802,"11/09/19",NA,FALSE,-7.14333333333333,32.17,25.0266666666667,4.74184679668214,NA,47.6,8.25,4.78,2.01,1.86,17.5,9.58,4.99,11.1,0.55,0,0,270.9,NA,NA,NA,28.9308266491103,FALSE,"Fec:FALSE Tissue:FALSE",16.11,81.8,78.8,0,0,0,0,0,0,0,0,23.0136174431155,21.9787597938203,26.5093196396936,22.9884174891959,8.93322058910644,9.79644912239267,20.7451384368046,23.8682560670879,10.7017427427839,9.91146836253209,15.907265075507,8.07768200562425,8.15354392753251,25.4638480430648,25.1631031430662,23.2850656725956,13.2033612401915,10.5433661114734,25.0889045587003,22.0688929788736
"AA_0698","M",13.985,52.9756,2019,"d","m","m","m","m",NA,"m","m",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",12,0.8823529412,"12/09/19",0.008,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-9.02666666666667,31.2733333333333,22.2466666666667,4.2066331738147,NA,47.2,6.45,9.13,3.11,2.79,14.7,14.6,9.71,1.71,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,62.3,69.9,0,0,0,0,0,0,0,0,27.2244855746568,22.7433279941537,26.4374554335402,27.8386026320443,8.38595845872323,9.74482352358963,23.5306974058779,22.8057932998981,10.9341634161079,9.27261162531356,15.6296881176789,7.76219414350319,7.81719053838205,18.407896142666,24.6488411184697,22.750672436167,10.5092320405155,10.0428057878319,21.7382441501274,22.1968962254979
"AA_0699","F",13.985,52.9756,2019,"d",NA,NA,"mm","mm","dd","mm","mm",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",11,0.8095238095,"12/09/19",0.017,NA,NA,"Angermunde","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-9.07,30.76,21.69,3.73186695899667,NA,16,1.42,33.3,34.8,62.7,6.45,15.2,10.8,6.67,0,0,0,73.5,NA,NA,NA,31.6925453442918,FALSE,"Fec:FALSE Tissue:FALSE",13.86,81.3,76.6,0,0,0,0,0,0,0,0,24.6695029230669,23.9084057966032,25.0607515304228,22.0361212943163,7.75444854354688,9.73019374741954,22.4014871753083,22.4697990882406,12.0244935537334,8.40134507636085,15.3335666425262,6.99671332034691,7.00400130521938,20.3012090467827,22.5968148200088,27.2771945497272,11.4350468329131,9.31739763497594,23.8896547255363,22.9412698634012
"AA_0700","M",13.985,52.9756,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90/100","80",NA,"mm","mm","mm","dm","mm",13,0.8333333333,"12/09/19",0.01,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-9.39,32.84,23.45,8.36859967047092,18.5310618997274,24.8,6.64,4.43,5.54,2.62,13,16.5,1.58,1.87,2,0,0,119.5,NA,NA,NA,29.7960223470047,FALSE,"Fec:FALSE Tissue:TRUE",9.46,68.7,67,0,0,0,0,0,0,0,0,23.1519116993027,28.8159018429938,21.6835808240956,25.6026392082613,16.7363638638734,13.0060877062869,23.9616629455483,22.1394559237128,15.1552342312071,12.3761324668998,20.3103406476598,11.3195895170146,11.4804046167711,20.8158113748389,24.1546825874229,25.4454186859846,15.4414541145867,14.3828700787037,20.4668060357805,22.0932139870497
"AA_0701","F",13.985,52.9756,2019,"d",NA,"mm","mm","mm","dd","mm",NA,NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",11,0.7619047619,"12/09/19",0.0089,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,TRUE,-8.93666666666667,33.03,24.0933333333333,10.0764483441277,17.3080360895641,53,4.94,6.94,2.89,2.33,16,28.1,3.27,4.73,2.63,0,0,69.1,NA,NA,NA,28.1249765794681,FALSE,"Fec:FALSE Tissue:TRUE",8.22,66.6,64.4,0,0,0,0,0,0,0,0,25.2384892107073,23.398243045522,22.401944746528,29.2564954287271,19.0850004119517,16.8400116490283,23.8952362957967,23.4148607841161,17.5280471676897,16.128035963011,24.8161641932902,11.3194831886247,14.4698302572923,19.0936048720104,23.119172237288,26.5178033044545,13.2033612401915,17.7098464984569,22.3489266569566,23.4811267534795
"AA_0702","M",13.985,52.9756,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","100","80",NA,"mm","mm","mm","dd","mm",13,0.7777777778,"12/09/19",0.113,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-9.81833333333334,33.1933333333333,23.375,6.10411707706442,NA,48.5,4.92,4.26,1.04,1.48,18.3,10.5,12.5,3.65,25,0,0,93,NA,NA,NA,30.2298790400684,FALSE,"Fec:FALSE Tissue:FALSE",8.65,65,65.2,0,0,0,0,0,0,0,0,21.6216609838925,22.939614495442,26.5909527560355,27.9497622131548,10.8850224136151,12.2637957709867,24.09611938264,19.1176127947977,12.8978733347187,11.7578733973775,18.5565104015673,9.87680545259541,10.7049343957305,18.1318295180108,21.8065462772407,23.2566372986307,9.5245309811061,12.5571079646848,20.5779389048773,23.8368269755087
"AA_0703","M",12.9189,52.8789,2019,"d","d",NA,"m",NA,"d",NA,NA,NA,"100","100/125","100","100","100",NA,"dd","dm","dd","dd","dd",9,0.1428571429,"12/09/19",0.031,NA,NA,"Dorfstr. 64","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",NA,0.2198,0.27,NA,NA,NA,NA,NA,0.0893,0.086,"11/09/19",NA,FALSE,-8.85666666666667,33.5466666666667,24.69,4.51733533086408,NA,30.7,10.6,10.5,7.38,4.01,16.1,10.5,6.68,1.59,25.2,511,33.74166667,335.4,NA,NA,NA,31.1259729482561,FALSE,"Fec:FALSE Tissue:FALSE",21.77,91.4,92.5,0,0,0,0,0,0,0,0,20.1717904316542,21.3634527880957,28.5063305271227,26.2570414716168,8.97553659638455,9.79771055762554,20.8880374343724,23.3439190527509,10.1894558785248,9.94885119391039,15.7158660019053,8.18421551323937,8.28110242103198,22.9774017539917,24.081705788122,23.6363130385844,9.56957329872745,10.5386000271617,21.991469925976,22.3024663850261
"AA_0704","F",14.7542,52.975,2019,"d",NA,"mm","mm","mm","dd","mm","dd",NA,"95","125","120","70/100","80",NA,"mm","mm","mm","dm","mm",12,0.7391304348,"12/09/19",0.0958,NA,NA,"Topfstr. 36","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-9.41,32.93,23.52,4.46119282795225,NA,22.7,3.62,7.74,12.4,1.31,14.8,49.4,5.03,2.34,15.4,0,0,134.2,NA,NA,NA,29.5782075916942,FALSE,"Fec:FALSE Tissue:FALSE",17.88,85.5,63.4,0,141,0,0,0,0,0,0,24.3973944456241,20.3088754384202,19.8357432351409,29.1773837056037,8.72544221993602,10.0509681398509,21.9765274959056,22.9645532686721,11.3543563547443,9.5955866619594,16.035177884458,8.19151100279247,8.31625244033999,25.5829175833235,22.89545264721,21.4946440110085,10.0210975857333,10.3331501665509,24.6853779876937,21.5843492107368
"AA_0705","M",13.985,52.9756,2019,"d","m","m","m","m","d","m","m",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",13,0.8888888889,"12/09/19",0.0096,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-11.72,34.44,22.72,4.64217361962503,NA,37.9,3.46,10.9,2.68,6.31,13.1,19.3,4.66,0.98,5.88,0,0,335.3,NA,NA,NA,34.2925195280331,FALSE,"Fec:FALSE Tissue:FALSE",8.11,65,66.3,0,0,0,0,0,0,0,0,21.6820087713502,20.2188751948253,23.9245164692636,22.3065639153012,8.76325768623524,9.80937402378024,23.4002018590512,20.7116741347231,10.4379459061496,9.90805495818934,15.8250931307834,7.76805781093984,8.12041913898189,16.9935554432332,22.3289816392755,26.9435050533075,11.6525919910276,10.5558243867382,18.4454190671427,21.3398989386986
"AA_0706","F",13.985,52.9756,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"12/09/19",0.0128,NA,NA,"Angermunde","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-10.6733333333333,34.1566666666667,23.4833333333333,4.16891862533746,NA,49.8,6.51,4.3,2.13,3.14,22.3,9.25,0.74,1.48,0.65,0,0,370.4,NA,NA,NA,32.8583393384615,FALSE,"Fec:FALSE Tissue:FALSE",8.64,64.3,68.3,0,0,0,0,0,0,0,0,25.6101102785065,19.0696441369993,26.295879732437,20.8850167917292,12.1646440048429,16.6885737597431,21.6883379407781,17.2275850218324,19.4083837849873,8.65647116047506,29.1349340055843,7.69837366082783,20.771340089084,13.713531894799,19.5175355669736,22.327769766034,10.9097237843888,8.84274605050699,20.8775167428557,17.9605735627032
"AA_0707","F",13.6892,52.535,2019,"d",NA,NA,"dd","dd","dd","dd","dd",NA,"100","125","100","70/90","100",NA,"dd","mm","dd","mm","dd",11,0.1904761905,"12/09/19",0.0209,NA,NA,"Neuenhage Reitehof","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,NA,NA,NA,NA,3.98461118533771,NA,40.6,7.58,26.7,5.44,6.03,20.9,11.1,0.73,0.5,10.8,0,0,488.7,NA,NA,NA,34.9960585552295,FALSE,"Fec:FALSE Tissue:NA",15.9,87.5,78.2,0,0,0,0,0,0,0,0,22.5259383871932,22.2128715793611,26.8177698892355,24.7471210003208,8.33461418277978,9.10997286815776,19.4082041028154,22.6322963149773,9.77413917232896,9.39343937451416,15.1457234536991,7.57715940871214,7.42296108592232,28.2874299437571,26.2699085936953,27.3603773411414,13.1129208776176,10.5355222388622,22.0820157248871,20.4384545974937
"AA_0708","M",13.6892,52.535,2019,"d","d","d","d","d","d","d",NA,NA,"100","125","100","90","100",NA,"dd","mm","dd","mm","dd",12,0.2352941176,"12/09/19",0.0112,NA,NA,"Neuenhage Reitehof","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-10.93,32.6733333333333,21.7433333333333,3.80349965235723,NA,39.2,6.28,14.5,6.07,8.04,19.6,15.2,7.46,1.49,0,0,0,163,NA,NA,NA,32.1561373864394,FALSE,"Fec:FALSE Tissue:FALSE",8.68,66,69,0,0,0,0,0,0,0,0,24.1142200861685,21.1321446581223,25.201916386398,22.3065639153012,8.88200991273947,10.7553732296362,22.5811822672449,20.7753700544987,12.6106865294748,9.74271979735502,15.8359393692282,7.72140471735223,8.15701595106821,19.1774871761189,22.801050781849,26.7702186870147,9.79536335767833,10.9043708970843,22.497334917209,21.0771521137935
"AA_0709","F",13.6892,52.535,2019,"d",NA,"dd","dd","dd","dd","dd","dd",NA,"100","125","100","90/100","100",NA,"dd","mm","dd","dm","dd",12,0.1304347826,"12/09/19",0.0213,NA,NA,"Neuenhage Reitehof","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dom",NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,"11/09/19",NA,FALSE,-10.5533333333333,33.4233333333333,22.87,3.44594276938524,NA,55.8,4.67,9.36,3.05,3.34,16,10.4,1.66,0.23,11.9,0,0,288.3,NA,NA,NA,NA,NA,NA,15.8,83.4,77.8,0,0,0,0,0,0,0,0,24.676125374725,20.3503101629321,26.7094167751999,24.7160506026132,8.48797109648867,10.5530793172923,20.6199143270334,20.8176109382994,11.9679539392333,8.75108370220467,15.5136652227421,7.26224380249008,7.63395336182066,21.4331000953391,23.4105911483571,23.9931828051429,10.2663823504378,9.58514577911419,23.9830362813766,20.5191399616724
"AA_0710","M",13.7847,52.2972,2019,"d","d","d","d","d",NA,"d","d",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0,"13/09/19",0.0237,NA,NA,"Friedsdorf","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0174,1.61,NA,NA,NA,NA,NA,0.0679,0.0709,"12/09/19",NA,FALSE,-9.35333333333333,35.1933333333333,25.84,4.35176596836201,NA,59.2,5.46,19.3,0.99,2.26,20.8,6.18,1.87,0.28,16.9,0,0,321.3,NA,NA,NA,33.064673125417,FALSE,"Fec:FALSE Tissue:FALSE",18.9,85.6,17.4,0,0,0,0,0,0,0,0,25.4253218656165,22.7036078012601,25.463821154432,24.4364383721915,10.0569806122041,12.4706906671657,22.2889657330233,21.2773209444768,13.5948658977295,9.70096330713693,17.8136218619235,9.31400250159156,9.56100984095555,20.4486748272477,26.0044781199071,22.7768007224825,12.0745669116183,10.5175356238445,21.504108603597,21.9998748104568
"AA_0711","M",13.7847,52.2972,2019,NA,"m","d","d","d","d","d","d",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.05882352941,"13/09/19",0.033,NA,NA,"Friedsdorf","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0284,0.95,NA,NA,NA,NA,NA,0.0736,0.0781,"12/09/19",NA,FALSE,-7.56666666666667,31.6766666666667,24.11,4.55671445378603,NA,59.4,3.74,9.26,2.06,1.88,14.3,6.83,1.35,0.042,5.96,0,0,151.7,NA,NA,NA,29.6258354464358,FALSE,"Fec:FALSE Tissue:FALSE",17.9,86.2,90,0,0,0,0,0,0,0,0,22.3540821594676,21.6488608554845,27.43077656589,26.0341968647775,8.64730337284442,9.73990541194282,24.5035851573608,22.7690226150255,11.1560112813208,9.62345924225609,16.086724268697,8.31582900748652,8.14702893150687,25.9226622637227,23.6732400079053,24.8298012779136,13.7548081513373,10.8023570905187,24.8669142950686,20.8208610021443
"AA_0712","F",13.7075,52.2453,2019,"d",NA,"mm","dd","dd","dd","dd","dd",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",12,0.08695652174,"13/09/19",0.0287,NA,NA,"Grabendorf","adult",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,"12/09/19",NA,NA,NA,NA,NA,4.14823170026376,NA,60.7,2.21,19.9,1.23,5.54,20.4,4.86,0.62,0.44,8.02,0,0,234.7,NA,NA,NA,30.6801454815978,FALSE,"Fec:FALSE Tissue:NA",15.88,80.8,79.6,0,0,3,0,0,0,0,0,22.2759936693375,24.0341295661121,27.6069024616883,24.2253300307441,8.48787034537999,9.89847548515498,23.6192383309022,17.9574326841286,11.7321362740547,9.41331603003942,15.7952045143042,7.82280162078331,7.74858965518952,18.9864125076113,27.7269263528216,24.1544995986113,10.5118109918991,10.3926204621726,20.2803630371757,20.5939548710667
"AA_0713","F",13.9917,52.9781,2019,"d",NA,"mm","mm","mm","dd","mm","mm",NA,"95","125","120","90","80",NA,"mm","mm","mm","mm","mm",12,0.8695652174,"13/09/19",0.0137,NA,NA,"Lindedstr. 36","young",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,"12/09/19",NA,FALSE,-9.58833333333333,32.7933333333333,23.205,5.72244027423057,NA,34.9,6.47,14.9,3.15,6.36,16.6,13.8,0.19,0.41,1.22,0,0,146.7,NA,NA,NA,28.5636097580603,FALSE,"Fec:FALSE Tissue:FALSE",7.19,57.6,61.5,0,0,0,0,0,0,0,0,25.3838811934905,22.5645541229531,25.9516816994786,26.2570414716168,10.1561639264365,11.2846987558176,24.0900634788918,22.2940365167705,13.989714992826,11.3389891863307,18.4362985164409,9.63848889243511,9.87694579998538,18.8558795028578,24.8754527615066,22.0183361249376,14.4017329887494,12.5187908966886,22.4735583633068,22.6512041194519
"AA_0714","M",13.7075,52.2453,2019,"d","m","m","d","d","d","d","d",NA,"100","100","100","100","100",NA,"dd","dd","dd","dd","dd",13,0.1111111111,"13/09/19",0.0145,NA,NA,"Grabendorf","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0231,0.61,NA,NA,NA,NA,NA,0.0737,0.749,"12/09/19",NA,FALSE,-11.4216666666667,34.3966666666667,22.975,4.51325349858679,NA,53.6,4.4,7.36,1.87,1.02,19.3,12.9,0.38,0.031,9.66,66,36.75569127,209.5,NA,NA,NA,34.3315804346152,FALSE,"Fec:FALSE Tissue:FALSE",13.55,77.7,77.4,0,68,0,0,0,0,0,0,20.3514924341969,21.5124246800121,24.7772714665603,26.1350648650984,9.11742045374784,9.48371521251902,24.9304552375083,20.9575921445599,10.058364927562,9.6707323796215,15.7216116390681,8.06394074049404,8.03863259172766,21.8102454328548,24.3558038555629,24.5945079937595,11.0266009223967,11.1479501725732,23.4884240267685,24.3255262086832
"AA_0715","M",13.7075,52.2453,2019,"d","m",NA,"d","d","d","d","d",NA,"100","100","100","100","80",NA,"dd","dd","dd","dd","mm",12,0.1764705882,"13/09/19",0.0355,NA,NA,"Grabendorf","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DyM",NA,0.0203,1.15,NA,NA,NA,NA,NA,0.0721,0.0785,"12/09/19",NA,FALSE,-10.4166666666667,34.0966666666667,23.68,3.23830309312747,NA,47.3,4.47,15,4.15,1.49,25.6,5.09,2.03,0.22,6.59,0,0,390.1,NA,NA,NA,31.7341113314001,FALSE,"Fec:FALSE Tissue:FALSE",18.7,85.9,91.9,0,0,0,0,0,0,0,0,21.6165467902039,19.7862483830669,24.1070828204903,23.087178125005,7.93549750335055,9.83621569955993,19.5383827951854,20.6859503438982,11.9041213736128,8.44723526803782,15.0319286513665,7.00517657352488,6.96041839644359,21.4576156513501,22.1889268362166,22.9761978194372,11.8714884987303,9.90463555806135,21.7942949687067,19.4370150573945
